store_id,store_name,ds,y
5201,JL Auburn,2018-09-27,14
1249,JL Bankstown,2018-09-27,11
5218,JL Bundall,2018-09-27,3
1244,JL Canberra,2018-09-27,7
5202,JL Castle Hill,2018-09-27,23
5207,JL Fortitude Valley,2018-09-27,2
5208,JL Helensvale,2018-09-27,28
1243,JL Kotara,2018-09-27,9
5209,JL Logan,2018-09-27,14
1248,JL Marsden Park,2018-09-27,3
6201,JL Mile End,2018-09-27,4
1376,JL Nunawading,2018-09-27,9
5211,JL Robina,2018-09-27,8
1209,SG & JL Caringbah,2018-09-27,11
1375,SG & JL Hopper Crossing,2018-09-27,26
1211,SG & JL Hornsby,2018-09-27,8
1227,SG & JL Liverpool,2018-09-27,14
1371,SG & JL Maribyrnong,2018-09-27,6
1205,SG & JL NSW Warehouse,2018-09-27,1
1206,SG & JL NSW Warehouse,2018-09-27,2
1207,SG & JL NSW Warehouse,2018-09-27,1
1227,SG & JL NSW Warehouse,2018-09-27,2
1233,SG & JL NSW Warehouse,2018-09-27,1
1236,SG & JL NSW Warehouse,2018-09-27,1
5201,SG & JL NSW Warehouse,2018-09-27,2
5203,SG & JL NSW Warehouse,2018-09-27,1
1245,SG & JL Penrith,2018-09-27,16
1223,SG & JL Penrith Clearance,2018-09-27,10
1373,SG & JL Preston,2018-09-27,1
1210,SG & JL Prospect,2018-09-27,4
2200,SG & JL Staff Sales,2018-09-27,18
5210,SG & JL Toowoomba,2018-09-27,13
1205,SG Auburn,2018-09-27,19
1207,SG Bankstown,2018-09-27,20
1206,SG Castle Hill,2018-09-27,43
1374,SG Chirnside Park,2018-09-27,1
5212,SG Logan,2018-09-27,9
1236,SG Marsden Park,2018-09-27,4
1208,SG Moore Park,2018-09-27,9
1233,SG Tuggerah,2018-09-27,11
2200,SG Website,2018-09-27,3
1417,The Sleeping Giant,2018-09-27,3
5203,JL Alexandria,2018-09-28,25
5201,JL Auburn,2018-09-28,1
5205,JL Bundall,2018-09-28,24
5218,JL Bundall,2018-09-28,1
1244,JL Canberra,2018-09-28,1
5202,JL Castle Hill,2018-09-28,14
5207,JL Fortitude Valley,2018-09-28,3
5208,JL Helensvale,2018-09-28,10
1243,JL Kotara,2018-09-28,18
5209,JL Logan,2018-09-28,3
1248,JL Marsden Park,2018-09-28,1
6201,JL Mile End,2018-09-28,4
5214,JL Northlakes,2018-09-28,1
1376,JL Nunawading,2018-09-28,16
5211,JL Robina,2018-09-28,11
1246,JL Tuggerah,2018-09-28,21
5217,SG & JL Brisbane Skygate,2018-09-28,3
1209,SG & JL Caringbah,2018-09-28,8
1375,SG & JL Hopper Crossing,2018-09-28,14
1211,SG & JL Hornsby,2018-09-28,12
1227,SG & JL Liverpool,2018-09-28,2
1371,SG & JL Maribyrnong,2018-09-28,26
1205,SG & JL NSW Warehouse,2018-09-28,3
1206,SG & JL NSW Warehouse,2018-09-28,2
1207,SG & JL NSW Warehouse,2018-09-28,2
1371,SG & JL NSW Warehouse,2018-09-28,1
1245,SG & JL Penrith,2018-09-28,5
1223,SG & JL Penrith Clearance,2018-09-28,23
1373,SG & JL Preston,2018-09-28,35
1210,SG & JL Prospect,2018-09-28,3
5210,SG & JL Toowoomba,2018-09-28,11
5216,SG Aspley,2018-09-28,3
1205,SG Auburn,2018-09-28,18
1207,SG Bankstown,2018-09-28,6
1206,SG Castle Hill,2018-09-28,8
1374,SG Chirnside Park,2018-09-28,9
5213,SG Jindalee,2018-09-28,1
5212,SG Logan,2018-09-28,12
1236,SG Marsden Park,2018-09-28,16
1208,SG Moore Park,2018-09-28,20
1233,SG Tuggerah,2018-09-28,15
1417,The Sleeping Giant,2018-09-28,5
5203,JL Alexandria,2018-09-29,63
5201,JL Auburn,2018-09-29,11
1249,JL Bankstown,2018-09-29,11
5205,JL Bundall,2018-09-29,4
5218,JL Bundall,2018-09-29,7
1244,JL Canberra,2018-09-29,18
5202,JL Castle Hill,2018-09-29,4
5207,JL Fortitude Valley,2018-09-29,9
5208,JL Helensvale,2018-09-29,22
1243,JL Kotara,2018-09-29,25
5209,JL Logan,2018-09-29,38
1248,JL Marsden Park,2018-09-29,9
6201,JL Mile End,2018-09-29,7
5214,JL Northlakes,2018-09-29,4
1376,JL Nunawading,2018-09-29,8
5211,JL Robina,2018-09-29,26
1246,JL Tuggerah,2018-09-29,17
1209,SG & JL Caringbah,2018-09-29,30
1375,SG & JL Hopper Crossing,2018-09-29,12
1211,SG & JL Hornsby,2018-09-29,33
1227,SG & JL Liverpool,2018-09-29,16
1371,SG & JL Maribyrnong,2018-09-29,11
1205,SG & JL NSW Warehouse,2018-09-29,1
1207,SG & JL NSW Warehouse,2018-09-29,1
1210,SG & JL NSW Warehouse,2018-09-29,1
1243,SG & JL NSW Warehouse,2018-09-29,1
1244,SG & JL NSW Warehouse,2018-09-29,1
1371,SG & JL NSW Warehouse,2018-09-29,2
1373,SG & JL NSW Warehouse,2018-09-29,1
1376,SG & JL NSW Warehouse,2018-09-29,1
5202,SG & JL NSW Warehouse,2018-09-29,1
5210,SG & JL NSW Warehouse,2018-09-29,2
1245,SG & JL Penrith,2018-09-29,13
1223,SG & JL Penrith Clearance,2018-09-29,17
1373,SG & JL Preston,2018-09-29,45
1210,SG & JL Prospect,2018-09-29,37
5210,SG & JL Toowoomba,2018-09-29,5
5216,SG Aspley,2018-09-29,15
1205,SG Auburn,2018-09-29,68
1207,SG Bankstown,2018-09-29,7
1206,SG Castle Hill,2018-09-29,59
1374,SG Chirnside Park,2018-09-29,8
5212,SG Logan,2018-09-29,19
1236,SG Marsden Park,2018-09-29,10
1208,SG Moore Park,2018-09-29,33
1233,SG Tuggerah,2018-09-29,15
1417,The Sleeping Giant,2018-09-29,15
5203,JL Alexandria,2018-09-30,14
5201,JL Auburn,2018-09-30,35
1249,JL Bankstown,2018-09-30,20
5205,JL Bundall,2018-09-30,11
5218,JL Bundall,2018-09-30,8
1244,JL Canberra,2018-09-30,8
5202,JL Castle Hill,2018-09-30,40
5207,JL Fortitude Valley,2018-09-30,25
5208,JL Helensvale,2018-09-30,16
1243,JL Kotara,2018-09-30,15
5209,JL Logan,2018-09-30,20
1248,JL Marsden Park,2018-09-30,3
6201,JL Mile End,2018-09-30,19
5214,JL Northlakes,2018-09-30,21
1376,JL Nunawading,2018-09-30,23
5211,JL Robina,2018-09-30,18
1246,JL Tuggerah,2018-09-30,17
5217,SG & JL Brisbane Skygate,2018-09-30,2
1209,SG & JL Caringbah,2018-09-30,40
1375,SG & JL Hopper Crossing,2018-09-30,17
1211,SG & JL Hornsby,2018-09-30,28
1227,SG & JL Liverpool,2018-09-30,69
1371,SG & JL Maribyrnong,2018-09-30,39
1205,SG & JL NSW Warehouse,2018-09-30,2
1206,SG & JL NSW Warehouse,2018-09-30,1
1233,SG & JL NSW Warehouse,2018-09-30,1
1236,SG & JL NSW Warehouse,2018-09-30,1
1371,SG & JL NSW Warehouse,2018-09-30,1
1376,SG & JL NSW Warehouse,2018-09-30,1
5202,SG & JL NSW Warehouse,2018-09-30,1
5206,SG & JL NSW Warehouse,2018-09-30,1
1245,SG & JL Penrith,2018-09-30,8
1223,SG & JL Penrith Clearance,2018-09-30,26
1373,SG & JL Preston,2018-09-30,4
1210,SG & JL Prospect,2018-09-30,21
5210,SG & JL Toowoomba,2018-09-30,8
5216,SG Aspley,2018-09-30,2
1205,SG Auburn,2018-09-30,57
1207,SG Bankstown,2018-09-30,9
1206,SG Castle Hill,2018-09-30,41
1374,SG Chirnside Park,2018-09-30,2
5213,SG Jindalee,2018-09-30,13
5212,SG Logan,2018-09-30,55
1236,SG Marsden Park,2018-09-30,21
1208,SG Moore Park,2018-09-30,23
1233,SG Tuggerah,2018-09-30,11
1417,The Sleeping Giant,2018-09-30,34
5203,JL Alexandria,2018-10-01,50
5201,JL Auburn,2018-10-01,19
1249,JL Bankstown,2018-10-01,20
5218,JL Bundall,2018-10-01,1
5202,JL Castle Hill,2018-10-01,41
5207,JL Fortitude Valley,2018-10-01,11
5208,JL Helensvale,2018-10-01,16
1243,JL Kotara,2018-10-01,55
5209,JL Logan,2018-10-01,46
1248,JL Marsden Park,2018-10-01,8
6201,JL Mile End,2018-10-01,15
5214,JL Northlakes,2018-10-01,10
1376,JL Nunawading,2018-10-01,11
5211,JL Robina,2018-10-01,13
1246,JL Tuggerah,2018-10-01,19
5217,SG & JL Brisbane Skygate,2018-10-01,3
1209,SG & JL Caringbah,2018-10-01,41
1375,SG & JL Hopper Crossing,2018-10-01,5
1211,SG & JL Hornsby,2018-10-01,4
1227,SG & JL Liverpool,2018-10-01,57
1371,SG & JL Maribyrnong,2018-10-01,3
1206,SG & JL NSW Warehouse,2018-10-01,2
1209,SG & JL NSW Warehouse,2018-10-01,1
1248,SG & JL NSW Warehouse,2018-10-01,1
1371,SG & JL NSW Warehouse,2018-10-01,1
1373,SG & JL NSW Warehouse,2018-10-01,2
5201,SG & JL NSW Warehouse,2018-10-01,2
1245,SG & JL Penrith,2018-10-01,32
1223,SG & JL Penrith Clearance,2018-10-01,13
1373,SG & JL Preston,2018-10-01,13
1210,SG & JL Prospect,2018-10-01,30
5210,SG & JL Toowoomba,2018-10-01,15
5216,SG Aspley,2018-10-01,3
1205,SG Auburn,2018-10-01,79
1207,SG Bankstown,2018-10-01,22
1206,SG Castle Hill,2018-10-01,39
5212,SG Logan,2018-10-01,15
1236,SG Marsden Park,2018-10-01,30
1208,SG Moore Park,2018-10-01,52
1233,SG Tuggerah,2018-10-01,22
1417,The Sleeping Giant,2018-10-01,8
5203,JL Alexandria,2018-10-02,11
5201,JL Auburn,2018-10-02,6
1249,JL Bankstown,2018-10-02,2
5205,JL Bundall,2018-10-02,3
5202,JL Castle Hill,2018-10-02,9
5208,JL Helensvale,2018-10-02,2
1243,JL Kotara,2018-10-02,11
5209,JL Logan,2018-10-02,1
6201,JL Mile End,2018-10-02,17
5214,JL Northlakes,2018-10-02,6
1376,JL Nunawading,2018-10-02,10
5211,JL Robina,2018-10-02,5
1246,JL Tuggerah,2018-10-02,5
5217,SG & JL Brisbane Skygate,2018-10-02,2
1209,SG & JL Caringbah,2018-10-02,11
2200,SG & JL Hopper Crossing,2018-10-02,6
1211,SG & JL Hornsby,2018-10-02,1
1227,SG & JL Liverpool,2018-10-02,6
1371,SG & JL Maribyrnong,2018-10-02,13
1205,SG & JL NSW Warehouse,2018-10-02,2
1227,SG & JL NSW Warehouse,2018-10-02,2
1233,SG & JL NSW Warehouse,2018-10-02,2
1243,SG & JL NSW Warehouse,2018-10-02,1
1371,SG & JL NSW Warehouse,2018-10-02,1
1245,SG & JL Penrith,2018-10-02,1
1223,SG & JL Penrith Clearance,2018-10-02,13
1373,SG & JL Preston,2018-10-02,9
1210,SG & JL Prospect,2018-10-02,3
2200,SG & JL Staff Sales,2018-10-02,20
5210,SG & JL Toowoomba,2018-10-02,9
1205,SG Auburn,2018-10-02,13
1206,SG Castle Hill,2018-10-02,9
5213,SG Jindalee,2018-10-02,3
5212,SG Logan,2018-10-02,3
1236,SG Marsden Park,2018-10-02,13
1208,SG Moore Park,2018-10-02,19
1233,SG Tuggerah,2018-10-02,35
2200,SG Website,2018-10-02,11
1417,The Sleeping Giant,2018-10-02,7
5203,JL Alexandria,2018-10-03,16
5201,JL Auburn,2018-10-03,18
1249,JL Bankstown,2018-10-03,6
5205,JL Bundall,2018-10-03,15
5218,JL Bundall,2018-10-03,6
1244,JL Canberra,2018-10-03,2
5202,JL Castle Hill,2018-10-03,6
5207,JL Fortitude Valley,2018-10-03,19
5208,JL Helensvale,2018-10-03,10
1243,JL Kotara,2018-10-03,21
5209,JL Logan,2018-10-03,10
1248,JL Marsden Park,2018-10-03,1
6201,JL Mile End,2018-10-03,1
1376,JL Nunawading,2018-10-03,4
5211,JL Robina,2018-10-03,3
1246,JL Tuggerah,2018-10-03,12
1209,SG & JL Caringbah,2018-10-03,23
1375,SG & JL Hopper Crossing,2018-10-03,3
1211,SG & JL Hornsby,2018-10-03,10
1227,SG & JL Liverpool,2018-10-03,4
1371,SG & JL Maribyrnong,2018-10-03,7
1223,SG & JL NSW Warehouse,2018-10-03,1
6201,SG & JL NSW Warehouse,2018-10-03,1
1223,SG & JL Penrith Clearance,2018-10-03,5
1373,SG & JL Preston,2018-10-03,2
1210,SG & JL Prospect,2018-10-03,3
2200,SG & JL Staff Sales,2018-10-03,17
5210,SG & JL Toowoomba,2018-10-03,2
5216,SG Aspley,2018-10-03,4
1205,SG Auburn,2018-10-03,6
1207,SG Bankstown,2018-10-03,1
1206,SG Castle Hill,2018-10-03,7
1236,SG Marsden Park,2018-10-03,5
1208,SG Moore Park,2018-10-03,19
2200,SG Moore Park,2018-10-03,4
1233,SG Tuggerah,2018-10-03,14
2200,SG Website,2018-10-03,18
1417,The Sleeping Giant,2018-10-03,6
5203,JL Alexandria,2018-10-04,34
5201,JL Auburn,2018-10-04,18
1249,JL Bankstown,2018-10-04,1
5205,JL Bundall,2018-10-04,6
5218,JL Bundall,2018-10-04,8
1244,JL Canberra,2018-10-04,1
5202,JL Castle Hill,2018-10-04,9
5208,JL Helensvale,2018-10-04,20
1243,JL Kotara,2018-10-04,5
5209,JL Logan,2018-10-04,27
1248,JL Marsden Park,2018-10-04,12
6201,JL Mile End,2018-10-04,13
5214,JL Northlakes,2018-10-04,7
1376,JL Nunawading,2018-10-04,5
5211,JL Robina,2018-10-04,3
1246,JL Tuggerah,2018-10-04,15
5217,SG & JL Brisbane Skygate,2018-10-04,3
1209,SG & JL Caringbah,2018-10-04,49
1375,SG & JL Hopper Crossing,2018-10-04,12
1211,SG & JL Hornsby,2018-10-04,2
1227,SG & JL Liverpool,2018-10-04,19
1371,SG & JL Maribyrnong,2018-10-04,3
1207,SG & JL NSW Warehouse,2018-10-04,3
1227,SG & JL NSW Warehouse,2018-10-04,2
1376,SG & JL NSW Warehouse,2018-10-04,1
1245,SG & JL Penrith,2018-10-04,11
1223,SG & JL Penrith Clearance,2018-10-04,27
1210,SG & JL Prospect,2018-10-04,11
2200,SG & JL Staff Sales,2018-10-04,8
5210,SG & JL Toowoomba,2018-10-04,14
1205,SG Auburn,2018-10-04,19
1207,SG Bankstown,2018-10-04,4
1206,SG Castle Hill,2018-10-04,10
5213,SG Jindalee,2018-10-04,3
5212,SG Logan,2018-10-04,2
1208,SG Moore Park,2018-10-04,10
1233,SG Tuggerah,2018-10-04,6
1417,The Sleeping Giant,2018-10-04,13
5203,JL Alexandria,2018-10-05,15
1249,JL Bankstown,2018-10-05,7
5205,JL Bundall,2018-10-05,14
5218,JL Bundall,2018-10-05,1
1244,JL Canberra,2018-10-05,4
5202,JL Castle Hill,2018-10-05,5
5207,JL Fortitude Valley,2018-10-05,5
5208,JL Helensvale,2018-10-05,12
1243,JL Kotara,2018-10-05,4
5209,JL Logan,2018-10-05,22
1248,JL Marsden Park,2018-10-05,6
6201,JL Mile End,2018-10-05,15
5214,JL Northlakes,2018-10-05,3
1376,JL Nunawading,2018-10-05,1
5211,JL Robina,2018-10-05,14
1246,JL Tuggerah,2018-10-05,1
1209,SG & JL Caringbah,2018-10-05,3
1375,SG & JL Hopper Crossing,2018-10-05,25
1211,SG & JL Hornsby,2018-10-05,6
1371,SG & JL Maribyrnong,2018-10-05,26
5206,SG & JL NSW Warehouse,2018-10-05,2
5209,SG & JL NSW Warehouse,2018-10-05,2
1245,SG & JL Penrith,2018-10-05,16
1223,SG & JL Penrith Clearance,2018-10-05,7
1210,SG & JL Prospect,2018-10-05,4
2200,SG & JL Staff Sales,2018-10-05,5
5210,SG & JL Toowoomba,2018-10-05,8
1205,SG Auburn,2018-10-05,6
1207,SG Bankstown,2018-10-05,2
1206,SG Castle Hill,2018-10-05,4
5213,SG Jindalee,2018-10-05,1
5212,SG Logan,2018-10-05,6
1236,SG Marsden Park,2018-10-05,17
1208,SG Moore Park,2018-10-05,14
1233,SG Tuggerah,2018-10-05,7
1417,The Sleeping Giant,2018-10-05,30
5203,JL Alexandria,2018-10-06,31
5201,JL Auburn,2018-10-06,9
1249,JL Bankstown,2018-10-06,3
5205,JL Bundall,2018-10-06,41
5218,JL Bundall,2018-10-06,2
1244,JL Canberra,2018-10-06,18
5202,JL Castle Hill,2018-10-06,28
5207,JL Fortitude Valley,2018-10-06,17
5208,JL Helensvale,2018-10-06,8
1243,JL Kotara,2018-10-06,29
5209,JL Logan,2018-10-06,25
1248,JL Marsden Park,2018-10-06,5
6201,JL Mile End,2018-10-06,5
5214,JL Northlakes,2018-10-06,16
1376,JL Nunawading,2018-10-06,58
5211,JL Robina,2018-10-06,21
1246,JL Tuggerah,2018-10-06,4
5217,SG & JL Brisbane Skygate,2018-10-06,4
1209,SG & JL Caringbah,2018-10-06,31
1375,SG & JL Hopper Crossing,2018-10-06,5
1211,SG & JL Hornsby,2018-10-06,18
1227,SG & JL Liverpool,2018-10-06,18
1371,SG & JL Maribyrnong,2018-10-06,37
1245,SG & JL Penrith,2018-10-06,6
1223,SG & JL Penrith Clearance,2018-10-06,19
1373,SG & JL Preston,2018-10-06,4
1210,SG & JL Prospect,2018-10-06,19
5210,SG & JL Toowoomba,2018-10-06,37
5216,SG Aspley,2018-10-06,8
1205,SG Auburn,2018-10-06,38
1207,SG Bankstown,2018-10-06,8
1206,SG Castle Hill,2018-10-06,57
5213,SG Jindalee,2018-10-06,10
5212,SG Logan,2018-10-06,12
1236,SG Marsden Park,2018-10-06,19
1208,SG Moore Park,2018-10-06,32
1233,SG Tuggerah,2018-10-06,32
1417,The Sleeping Giant,2018-10-06,4
5203,JL Alexandria,2018-10-07,4
5201,JL Auburn,2018-10-07,8
1249,JL Bankstown,2018-10-07,15
5205,JL Bundall,2018-10-07,2
5218,JL Bundall,2018-10-07,18
1244,JL Canberra,2018-10-07,9
5202,JL Castle Hill,2018-10-07,24
5207,JL Fortitude Valley,2018-10-07,37
5208,JL Helensvale,2018-10-07,10
1243,JL Kotara,2018-10-07,15
5209,JL Logan,2018-10-07,23
1248,JL Marsden Park,2018-10-07,27
6201,JL Mile End,2018-10-07,7
5214,JL Northlakes,2018-10-07,17
1376,JL Nunawading,2018-10-07,2
5211,JL Robina,2018-10-07,2
1246,JL Tuggerah,2018-10-07,10
1209,SG & JL Caringbah,2018-10-07,15
1375,SG & JL Hopper Crossing,2018-10-07,27
1211,SG & JL Hornsby,2018-10-07,28
1227,SG & JL Liverpool,2018-10-07,48
1371,SG & JL Maribyrnong,2018-10-07,24
1245,SG & JL Penrith,2018-10-07,2
1223,SG & JL Penrith Clearance,2018-10-07,10
1373,SG & JL Preston,2018-10-07,10
1210,SG & JL Prospect,2018-10-07,12
5210,SG & JL Toowoomba,2018-10-07,41
5216,SG Aspley,2018-10-07,2
1205,SG Auburn,2018-10-07,67
1207,SG Bankstown,2018-10-07,19
1206,SG Castle Hill,2018-10-07,45
5213,SG Jindalee,2018-10-07,9
5212,SG Logan,2018-10-07,13
1236,SG Marsden Park,2018-10-07,7
1208,SG Moore Park,2018-10-07,31
1233,SG Tuggerah,2018-10-07,15
1417,The Sleeping Giant,2018-10-07,15
5203,JL Alexandria,2018-10-08,26
5201,JL Auburn,2018-10-08,13
1249,JL Bankstown,2018-10-08,8
5205,JL Bundall,2018-10-08,2
5202,JL Castle Hill,2018-10-08,19
5207,JL Fortitude Valley,2018-10-08,4
5208,JL Helensvale,2018-10-08,3
1243,JL Kotara,2018-10-08,6
5209,JL Logan,2018-10-08,16
1248,JL Marsden Park,2018-10-08,2
6201,JL Mile End,2018-10-08,3
5214,JL Northlakes,2018-10-08,10
1376,JL Nunawading,2018-10-08,28
5211,JL Robina,2018-10-08,12
1246,JL Tuggerah,2018-10-08,14
1209,SG & JL Caringbah,2018-10-08,18
1375,SG & JL Hopper Crossing,2018-10-08,5
1211,SG & JL Hornsby,2018-10-08,19
1227,SG & JL Liverpool,2018-10-08,8
1371,SG & JL Maribyrnong,2018-10-08,3
6201,SG & JL NSW Warehouse,2018-10-08,1
1223,SG & JL Penrith Clearance,2018-10-08,6
1373,SG & JL Preston,2018-10-08,6
1210,SG & JL Prospect,2018-10-08,6
5210,SG & JL Toowoomba,2018-10-08,23
5216,SG Aspley,2018-10-08,3
1205,SG Auburn,2018-10-08,3
1207,SG Bankstown,2018-10-08,7
1206,SG Castle Hill,2018-10-08,21
1236,SG Marsden Park,2018-10-08,18
1208,SG Moore Park,2018-10-08,13
1233,SG Tuggerah,2018-10-08,13
2200,SG Website,2018-10-08,14
5203,JL Alexandria,2018-10-09,40
1249,JL Bankstown,2018-10-09,4
5205,JL Bundall,2018-10-09,6
5218,JL Bundall,2018-10-09,6
5202,JL Castle Hill,2018-10-09,7
5207,JL Fortitude Valley,2018-10-09,9
5208,JL Helensvale,2018-10-09,16
1243,JL Kotara,2018-10-09,2
5209,JL Logan,2018-10-09,4
1248,JL Marsden Park,2018-10-09,5
6201,JL Mile End,2018-10-09,6
1376,JL Nunawading,2018-10-09,8
5211,JL Robina,2018-10-09,11
1246,JL Tuggerah,2018-10-09,8
5217,SG & JL Brisbane Skygate,2018-10-09,3
1209,SG & JL Caringbah,2018-10-09,12
1211,SG & JL Hornsby,2018-10-09,7
1227,SG & JL Liverpool,2018-10-09,4
1371,SG & JL Maribyrnong,2018-10-09,16
1223,SG & JL Penrith Clearance,2018-10-09,11
1373,SG & JL Preston,2018-10-09,2
1210,SG & JL Prospect,2018-10-09,1
1209,SG & JL Staff Sales,2018-10-09,2
2200,SG & JL Staff Sales,2018-10-09,20
5210,SG & JL Toowoomba,2018-10-09,24
5216,SG Aspley,2018-10-09,4
1205,SG Auburn,2018-10-09,32
1207,SG Bankstown,2018-10-09,4
1206,SG Castle Hill,2018-10-09,22
5212,SG Logan,2018-10-09,2
1236,SG Marsden Park,2018-10-09,5
1208,SG Moore Park,2018-10-09,5
1233,SG Tuggerah,2018-10-09,19
1417,The Sleeping Giant,2018-10-09,15
5203,JL Alexandria,2018-10-10,3
5201,JL Auburn,2018-10-10,3
1249,JL Bankstown,2018-10-10,1
5205,JL Bundall,2018-10-10,15
5218,JL Bundall,2018-10-10,3
1244,JL Canberra,2018-10-10,5
5207,JL Fortitude Valley,2018-10-10,6
5208,JL Helensvale,2018-10-10,1
1243,JL Kotara,2018-10-10,4
5209,JL Logan,2018-10-10,1
6201,JL Mile End,2018-10-10,5
5214,JL Northlakes,2018-10-10,5
1376,JL Nunawading,2018-10-10,12
5211,JL Robina,2018-10-10,11
5217,SG & JL Brisbane Skygate,2018-10-10,3
1209,SG & JL Caringbah,2018-10-10,20
1375,SG & JL Hopper Crossing,2018-10-10,6
1211,SG & JL Hornsby,2018-10-10,4
1227,SG & JL Liverpool,2018-10-10,17
1371,SG & JL Maribyrnong,2018-10-10,7
1245,SG & JL Penrith,2018-10-10,10
1223,SG & JL Penrith Clearance,2018-10-10,11
1373,SG & JL Preston,2018-10-10,19
2200,SG & JL Staff Sales,2018-10-10,22
5210,SG & JL Toowoomba,2018-10-10,1
1205,SG Auburn,2018-10-10,3
1207,SG Bankstown,2018-10-10,113
1206,SG Castle Hill,2018-10-10,40
5213,SG Jindalee,2018-10-10,1
5212,SG Logan,2018-10-10,5
1236,SG Marsden Park,2018-10-10,9
1208,SG Moore Park,2018-10-10,10
1233,SG Tuggerah,2018-10-10,1
2200,SG Website,2018-10-10,10
5203,JL Alexandria,2018-10-11,2
1249,JL Bankstown,2018-10-11,15
5205,JL Bundall,2018-10-11,1
5218,JL Bundall,2018-10-11,5
1244,JL Canberra,2018-10-11,5
5202,JL Castle Hill,2018-10-11,8
5207,JL Fortitude Valley,2018-10-11,22
5208,JL Helensvale,2018-10-11,9
1243,JL Kotara,2018-10-11,13
5209,JL Logan,2018-10-11,5
1248,JL Marsden Park,2018-10-11,2
6201,JL Mile End,2018-10-11,7
5214,JL Northlakes,2018-10-11,7
1376,JL Nunawading,2018-10-11,1
5211,JL Robina,2018-10-11,2
1246,JL Tuggerah,2018-10-11,1
5217,SG & JL Brisbane Skygate,2018-10-11,11
1209,SG & JL Caringbah,2018-10-11,17
1375,SG & JL Hopper Crossing,2018-10-11,11
1211,SG & JL Hornsby,2018-10-11,10
1227,SG & JL Liverpool,2018-10-11,48
1371,SG & JL Maribyrnong,2018-10-11,8
1245,SG & JL Penrith,2018-10-11,13
1223,SG & JL Penrith Clearance,2018-10-11,34
1373,SG & JL Preston,2018-10-11,5
1210,SG & JL Prospect,2018-10-11,6
5210,SG & JL Toowoomba,2018-10-11,1
5216,SG Aspley,2018-10-11,4
1205,SG Auburn,2018-10-11,36
1207,SG Bankstown,2018-10-11,16
1206,SG Castle Hill,2018-10-11,28
5213,SG Jindalee,2018-10-11,1
5212,SG Logan,2018-10-11,1
1236,SG Marsden Park,2018-10-11,5
1208,SG Moore Park,2018-10-11,21
1233,SG Tuggerah,2018-10-11,7
1417,The Sleeping Giant,2018-10-11,4
5203,JL Alexandria,2018-10-12,16
5201,JL Auburn,2018-10-12,1
1249,JL Bankstown,2018-10-12,18
5205,JL Bundall,2018-10-12,3
5218,JL Bundall,2018-10-12,3
5202,JL Castle Hill,2018-10-12,5
5207,JL Fortitude Valley,2018-10-12,18
5208,JL Helensvale,2018-10-12,3
1243,JL Kotara,2018-10-12,20
5209,JL Logan,2018-10-12,6
6201,JL Mile End,2018-10-12,3
5214,JL Northlakes,2018-10-12,4
5211,JL Robina,2018-10-12,21
1246,JL Tuggerah,2018-10-12,2
5217,SG & JL Brisbane Skygate,2018-10-12,1
1209,SG & JL Caringbah,2018-10-12,9
1375,SG & JL Hopper Crossing,2018-10-12,26
1211,SG & JL Hornsby,2018-10-12,18
1227,SG & JL Liverpool,2018-10-12,5
1371,SG & JL Maribyrnong,2018-10-12,10
1245,SG & JL Penrith,2018-10-12,11
1223,SG & JL Penrith Clearance,2018-10-12,14
1373,SG & JL Preston,2018-10-12,16
1210,SG & JL Prospect,2018-10-12,2
2200,SG & JL Staff Sales,2018-10-12,6
5210,SG & JL Toowoomba,2018-10-12,15
1205,SG Auburn,2018-10-12,21
1206,SG Castle Hill,2018-10-12,4
1208,SG Moore Park,2018-10-12,15
1233,SG Tuggerah,2018-10-12,19
1417,The Sleeping Giant,2018-10-12,15
5203,JL Alexandria,2018-10-13,34
5201,JL Auburn,2018-10-13,4
1249,JL Bankstown,2018-10-13,37
5205,JL Bundall,2018-10-13,21
5218,JL Bundall,2018-10-13,11
1244,JL Canberra,2018-10-13,8
5202,JL Castle Hill,2018-10-13,16
5207,JL Fortitude Valley,2018-10-13,7
5208,JL Helensvale,2018-10-13,10
1243,JL Kotara,2018-10-13,16
5209,JL Logan,2018-10-13,55
1248,JL Marsden Park,2018-10-13,12
6201,JL Mile End,2018-10-13,7
5214,JL Northlakes,2018-10-13,18
1376,JL Nunawading,2018-10-13,32
5211,JL Robina,2018-10-13,16
1246,JL Tuggerah,2018-10-13,29
1209,SG & JL Caringbah,2018-10-13,16
1375,SG & JL Hopper Crossing,2018-10-13,26
1211,SG & JL Hornsby,2018-10-13,27
1227,SG & JL Liverpool,2018-10-13,52
1371,SG & JL Maribyrnong,2018-10-13,29
1206,SG & JL NSW Warehouse,2018-10-13,2
1245,SG & JL Penrith,2018-10-13,10
1223,SG & JL Penrith Clearance,2018-10-13,9
1373,SG & JL Preston,2018-10-13,47
1210,SG & JL Prospect,2018-10-13,10
2200,SG & JL Staff Sales,2018-10-13,3
5210,SG & JL Toowoomba,2018-10-13,18
5216,SG Aspley,2018-10-13,13
1205,SG Auburn,2018-10-13,42
1207,SG Bankstown,2018-10-13,17
1206,SG Castle Hill,2018-10-13,23
5213,SG Jindalee,2018-10-13,14
5212,SG Logan,2018-10-13,5
1236,SG Marsden Park,2018-10-13,11
1208,SG Moore Park,2018-10-13,67
1233,SG Tuggerah,2018-10-13,12
